Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Статус;Банковский идентификационный номер;2018 - 2мес., Прибыль (убыток) до налогообложения, RUB;2018 - 3мес., Прибыль (убыток) до налогообложения, RUB;2018 - 4мес., Прибыль (убыток) до налогообложения, RUB;2018 - 5мес., Прибыль (убыток) до налогообложения, RUB;2018 - 6мес., Прибыль (убыток) до налогообложения, RUB;2018 - 7мес., Прибыль (убыток) до налогообложения, RUB;2018 - 8мес., Прибыль (убыток) до налогообложения, RUB;2018 - 9мес., Прибыль (убыток) до налогообложения, RUB;2018 - 10мес., Прибыль (убыток) до налогообложения, RUB;2018 - 11мес., Прибыль (убыток) до налогообложения, RUB;2018 - 12мес., Прибыль (убыток) до налогообложения, RUB;2019 - 1мес., Прибыль (убыток) до налогообложения, RUB;2018 - 2мес., Коррсчета (ЛОРО), RUB;2018 - 3мес., Коррсчета (ЛОРО), RUB;2018 - 4мес., Коррсчета (ЛОРО), RUB;2018 - 5мес., Коррсчета (ЛОРО), RUB;2018 - 6мес., Коррсчета (ЛОРО), RUB;2018 - 7мес., Коррсчета (ЛОРО), RUB;2018 - 8мес., Коррсчета (ЛОРО), RUB;2018 - 9мес., Коррсчета (ЛОРО), RUB;2018 - 10мес., Коррсчета (ЛОРО), RUB;2018 - 11мес., Коррсчета (ЛОРО), RUB;2018 - 12мес., Коррсчета (ЛОРО), RUB;2019 - 1мес., Коррсчета (ЛОРО), RUB;2018 - 2мес., Кредиты других банков (МБК), RUB;2018 - 3мес., Кредиты других банков (МБК), RUB;2018 - 4мес., Кредиты других банков (МБК), RUB;2018 - 5мес., Кредиты других банков (МБК), RUB;2018 - 6мес., Кредиты других банков (МБК), RUB;2018 - 7мес., Кредиты других банков (МБК), RUB;2018 - 8мес., Кредиты других банков (МБК), RUB;2018 - 9мес., Кредиты других банков (МБК), RUB;2018 - 10мес., Кредиты других банков (МБК), RUB;2018 - 11мес., Кредиты других банков (МБК), RUB;2018 - 12мес., Кредиты других банков (МБК), RUB;2019 - 1мес., Кредиты других банков (МБК), RUB;2018 - 2мес., Средства клиентов, RUB;2018 - 3мес., Средства клиентов, RUB;2018 - 4мес., Средства клиентов, RUB;2018 - 5мес., Средства клиентов, RUB;2018 - 6мес., Средства клиентов, RUB;2018 - 7мес., Средства клиентов, RUB;2018 - 8мес., Средства клиентов, RUB;2018 - 9мес., Средства клиентов, RUB;2018 - 10мес., Средства клиентов, RUB;2018 - 11мес., Средства клиентов, RUB;2018 - 12мес., Средства клиентов, RUB;2019 - 1мес., Средства клиентов, RUB;2018 - 2мес., Средства организаций на расчетных счетах, RUB;2018 - 3мес., Средства организаций на расчетных счетах, RUB;2018 - 4мес., Средства организаций на расчетных счетах, RUB;2018 - 5мес., Средства организаций на расчетных счетах, RUB;2018 - 6мес., Средства организаций на расчетных счетах, RUB;2018 - 7мес., Средства организаций на расчетных счетах, RUB;2018 - 8мес., Средства организаций на расчетных счетах, RUB;2018 - 9мес., Средства организаций на расчетных счетах, RUB;2018 - 10мес., Средства организаций на расчетных счетах, RUB;2018 - 11мес., Средства организаций на расчетных счетах, RUB;2018 - 12мес., Средства организаций на расчетных счетах, RUB;2019 - 1мес., Средства организаций на расчетных счетах, RUB;2018 - 2мес., Депозиты юридических лиц, RUB;2018 - 3мес., Депозиты юридических лиц, RUB;2018 - 4мес., Депозиты юридических лиц, RUB;2018 - 5мес., Депозиты юридических лиц, RUB;2018 - 6мес., Депозиты юридических лиц, RUB;2018 - 7мес., Депозиты юридических лиц, RUB;2018 - 8мес., Депозиты юридических лиц, RUB;2018 - 9мес., Депозиты юридических лиц, RUB;2018 - 10мес., Депозиты юридических лиц, RUB;2018 - 11мес., Депозиты юридических лиц, RUB;2018 - 12мес., Депозиты юридических лиц, RUB;2019 - 1мес., Депозиты юридических лиц, RUB;2018 - 2мес., Вклады физических лиц, RUB;2018 - 3мес., Вклады физических лиц, RUB;2018 - 4мес., Вклады физических лиц, RUB;2018 - 5мес., Вклады физических лиц, RUB;2018 - 6мес., Вклады физических лиц, RUB;2018 - 7мес., Вклады физических лиц, RUB;2018 - 8мес., Вклады физических лиц, RUB;2018 - 9мес., Вклады физических лиц, RUB;2018 - 10мес., Вклады физических лиц, RUB;2018 - 11мес., Вклады физических лиц, RUB;2018 - 12мес., Вклады физических лиц, RUB;2019 - 1мес., Вклады физических лиц, RUB;2018 - 2мес., Облигации, RUB;2018 - 3мес., Облигации, RUB;2018 - 4мес., Облигации, RUB;2018 - 5мес., Облигации, RUB;2018 - 6мес., Облигации, RUB;2018 - 7мес., Облигации, RUB;2018 - 8мес., Облигации, RUB;2018 - 9мес., Облигации, RUB;2018 - 10мес., Облигации, RUB;2018 - 11мес., Облигации, RUB;2018 - 12мес., Облигации, RUB;2019 - 1мес., Облигации, RUB;2018 - 2мес., Векселя, RUB;2018 - 3мес., Векселя, RUB;2018 - 4мес., Векселя, RUB;2018 - 5мес., Векселя, RUB;2018 - 6мес., Векселя, RUB;2018 - 7мес., Векселя, RUB;2018 - 8мес., Векселя, RUB;2018 - 9мес., Векселя, RUB;2018 - 10мес., Векселя, RUB;2018 - 11мес., Векселя, RUB;2018 - 12мес., Векселя, RUB;2019 - 1мес., Векселя, RUB;2018 - 2мес., Резервы на возможные потери, RUB;2018 - 3мес., Резервы на возможные потери, RUB;2018 - 4мес., Резервы на возможные потери, RUB;2018 - 5мес., Резервы на возможные потери, RUB;2018 - 6мес., Резервы на возможные потери, RUB;2018 - 7мес., Резервы на возможные потери, RUB;2018 - 8мес., Резервы на возможные потери, RUB;2018 - 9мес., Резервы на возможные потери, RUB;2018 - 10мес., Резервы на возможные потери, RUB;2018 - 11мес., Резервы на возможные потери, RUB;2018 - 12мес., Резервы на возможные потери, RUB;2019 - 1мес., Резервы на возможные потери, RUB;2018 - 2мес., Капитал, RUB;2018 - 3мес., Капитал, RUB;2018 - 4мес., Капитал, RUB;2018 - 5мес., Капитал, RUB;2018 - 6мес., Капитал, RUB;2018 - 7мес., Капитал, RUB;2018 - 8мес., Капитал, RUB;2018 - 9мес., Капитал, RUB;2018 - 10мес., Капитал, RUB;2018 - 11мес., Капитал, RUB;2018 - 12мес., Капитал, RUB;2019 - 1мес., Капитал, RUB;2018 - 2мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 3мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 4мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 5мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 6мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 7мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 8мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 9мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 10мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 11мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 12мес., Коэффициент покрытия Кредитного портфеля, %;2019 - 1мес., Коэффициент покрытия Кредитного портфеля, %;2018 - 2мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 3мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 4мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 5мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 6мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 7мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 8мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 9мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 10мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 11мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 12мес., Коэффициент обеспечения Кредитного портфеля, %;2019 - 1мес., Коэффициент обеспечения Кредитного портфеля, %;2018 - 2мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 3мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 4мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 5мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 6мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 7мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 8мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 9мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 10мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 11мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 12мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2019 - 1мес., Коэффициент просроченной задолженности в Кредитном портфеле, %;2018 - 2мес., Рентабельность активов-нетто (ROA), %;2018 - 3мес., Рентабельность активов-нетто (ROA), %;2018 - 4мес., Рентабельность активов-нетто (ROA), %;2018 - 5мес., Рентабельность активов-нетто (ROA), %;2018 - 6мес., Рентабельность активов-нетто (ROA), %;2018 - 7мес., Рентабельность активов-нетто (ROA), %;2018 - 8мес., Рентабельность активов-нетто (ROA), %;2018 - 9мес., Рентабельность активов-нетто (ROA), %;2018 - 10мес., Рентабельность активов-нетто (ROA), %;2018 - 11мес., Рентабельность активов-нетто (ROA), %;2018 - 12мес., Рентабельность активов-нетто (ROA), %;2019 - 1мес., Рентабельность активов-нетто (ROA), %;2018 - 2мес., Рентабельность собственного капитала (ROE), %;2018 - 3мес., Рентабельность собственного капитала (ROE), %;2018 - 4мес., Рентабельность собственного капитала (ROE), %;2018 - 5мес., Рентабельность собственного капитала (ROE), %;2018 - 6мес., Рентабельность собственного капитала (ROE), %;2018 - 7мес., Рентабельность собственного капитала (ROE), %;2018 - 8мес., Рентабельность собственного капитала (ROE), %;2018 - 9мес., Рентабельность собственного капитала (ROE), %;2018 - 10мес., Рентабельность собственного капитала (ROE), %;2018 - 11мес., Рентабельность собственного капитала (ROE), %;2018 - 12мес., Рентабельность собственного капитала (ROE), %;2019 - 1мес., Рентабельность собственного капитала (ROE), %
41;АРБ-ИНКАСС, НКО ООО;В состоянии банкротства;044525170;411 000;168 000;218 000;55 000;132 000;207 000;-487 000;-1 070 000;-2 213 000;-3 546 000;-3 947 000;-308 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 495 000;22 276 000;22 294 000;22 175 000;22 276 000;22 274 000;21 606 000;21 048 000;20 022 000;18 704 000;18 326 000;17 973 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,75%;4,54%;4,24%;3,92%;3,66%;3,37%;3,03%;2,51%;1,74%;0,58%;-1,14%;-3,02%;5,61%;5,44%;5,10%;4,72%;4,40%;4,03%;3,60%;2,98%;2,04%;0,67%;-1,31%;-3,39%
42;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;В состоянии банкротства;047601205;52 177 000;61 236 000;-190 624 000;-209 410 000;-231 527 000;-205 497 000;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;330 441 000;334 951 000;359 317 000;393 753 000;379 928 000;397 165 000;;;;;;;28 179 000;29 544 000;34 751 000;42 223 000;35 523 000;49 556 000;;;;;;;291 084 000;294 136 000;311 870 000;327 888 000;321 521 000;319 573 000;;;;;;;11 178 000;11 271 000;12 696 000;23 642 000;22 884 000;28 036 000;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;2 102 072 000;1 764 936 000;2 029 058 000;2 060 861 000;2 096 710 000;2 076 421 000;;;;;;;1 011 696 000;1 005 824 000;813 489 000;765 161 000;720 965 000;720 959 000;;;;;;;71,89%;68,46%;70,33%;70,84%;71,42%;72,03%;;;;;;;13,45%;14,91%;14,88%;14,74%;14,72%;14,74%;;;;;;;26,19%;36,07%;36,05%;35,90%;36,30%;36,92%;;;;;;;9,21%;8,49%;7,87%;7,04%;5,83%;4,40%;;;;;;;29,34%;27,58%;25,92%;23,56%;19,97%;15,52%;;;;;;
43;НОВАЦИЯ, ПАО АКБ;В состоянии банкротства;047908700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;АЛЖАН, ООО КБ;В состоянии банкротства;048209797;27 672 000;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;458 082 000;;;;;;;;;;;;350 906 000;;;;;;;;;;;;77 018 000;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;58 900 000;;;;;;;;;;;;361 762 000;;;;;;;;;;;;23,36%;;;;;;;;;;;;67,46%;;;;;;;;;;;;0,02%;;;;;;;;;;;;-0,21%;;;;;;;;;;;;-0,29%;;;;;;;;;;;
45;РАДИОТЕХБАНК, ПАО НКБ;В состоянии банкротства;042202773;-19 782 000;-19 378 000;-73 766 000;-94 648 000;-123 221 000;-160 179 000;-158 274 000;-168 706 000;-196 183 000;-149 748 000;-148 436 000;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;2 990 716 000;3 007 332 000;3 034 512 000;3 033 986 000;3 093 648 000;3 090 125 000;3 169 540 000;3 164 401 000;3 101 977 000;3 217 927 000;3 126 279 000;;353 049 000;320 664 000;312 597 000;325 377 000;343 743 000;407 530 000;383 707 000;376 652 000;358 368 000;338 097 000;300 949 000;;415 729 000;468 439 000;520 912 000;494 404 000;516 973 000;467 685 000;549 061 000;559 585 000;480 492 000;543 788 000;463 393 000;;2 220 767 000;2 216 598 000;2 199 973 000;2 213 228 000;2 231 104 000;2 213 778 000;2 235 695 000;2 224 647 000;2 253 798 000;2 334 771 000;2 360 498 000;;0;0;0;0;0;0;0;0;0;0;0;;1 000 000;0;0;0;0;0;0;0;10 000 000;10 000 000;0;;593 880 000;600 705 000;647 191 000;653 337 000;654 914 000;691 596 000;673 390 000;685 902 000;714 773 000;653 857 000;640 445 000;;430 860 000;455 237 000;432 740 000;442 493 000;484 833 000;492 452 000;438 889 000;452 714 000;425 213 000;471 326 000;474 474 000;;7,16%;7,39%;7,31%;7,64%;8,52%;8,14%;7,49%;7,61%;7,53%;5,38%;5,19%;;141,10%;137,78%;134,69%;132,91%;129,77%;130,14%;118,41%;107,60%;104,78%;103,91%;88,98%;;3,24%;3,03%;2,92%;2,92%;3,53%;3,49%;3,46%;3,12%;2,58%;5,15%;4,79%;;-5,92%;-5,42%;-4,88%;-4,40%;-4,00%;-3,66%;-3,39%;-3,17%;-2,96%;-2,79%;-2,63%;;-51,51%;-47,67%;-43,19%;-39,24%;-35,96%;-32,90%;-30,40%;-28,48%;-26,81%;-25,57%;-24,25%;
46;АКЦИЯ ОАО, АКБ;В состоянии банкротства;042406707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;СЕВЕРО-ЗАПАДНЫЙ 1 АЛЬЯНС БАНК АО, АКБ;В состоянии банкротства;044030807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;ЗЛАТКОМБАНК, АО КБ;В состоянии банкротства;044525122;1 830 000;789 000;-43 319 000;-64 654 000;-76 465 000;-79 268 000;-80 935 000;-77 501 000;-75 196 000;-85 647 000;;;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;;;1 163 694 000;1 081 284 000;1 041 393 000;1 109 345 000;933 808 000;946 165 000;1 060 493 000;1 004 957 000;997 256 000;1 142 127 000;;;520 487 000;467 546 000;429 620 000;502 634 000;394 782 000;405 891 000;534 233 000;450 098 000;428 373 000;585 980 000;;;25 000 000;15 000 000;0;24 000 000;0;0;0;0;0;0;;;618 201 000;598 509 000;611 734 000;582 709 000;539 026 000;540 274 000;526 199 000;554 716 000;568 848 000;556 094 000;;;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;;;40 502 000;36 036 000;54 156 000;63 936 000;68 758 000;43 121 000;39 731 000;39 952 000;54 089 000;48 041 000;;;305 262 000;307 226 000;263 314 000;242 370 000;300 695 000;304 011 000;302 402 000;305 964 000;311 749 000;;;;5,74%;5,00%;11,12%;11,28%;13,86%;7,98%;7,75%;6,28%;6,67%;2,96%;;;195,48%;202,99%;199,78%;199,14%;199,08%;227,34%;222,18%;228,42%;153,47%;106,31%;;;3,88%;3,97%;4,40%;4,71%;5,33%;6,03%;7,37%;6,16%;3,80%;2,30%;;;-1,27%;-1,27%;-1,27%;-1,32%;-1,51%;-1,83%;-2,22%;-2,61%;-3,01%;-3,33%;;;-6,80%;-6,61%;-6,45%;-6,61%;-7,53%;-9,07%;-10,83%;-12,66%;-14,54%;-15,94%;;
49;РУСКОБАНК, АО;В состоянии банкротства;044106725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК, ООО;В состоянии банкротства;046015835;56 311 000;-14 580 000;1 642 000;16 108 000;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;2 471 782 000;2 344 244 000;2 135 311 000;1 463 614 000;;;;;;;;;271 302 000;389 539 000;399 422 000;619 647 000;;;;;;;;;1 611 504 000;1 389 141 000;1 210 195 000;343 981 000;;;;;;;;;588 943 000;565 555 000;525 691 000;499 977 000;;;;;;;;;0;0;0;0;;;;;;;;;0;0;0;0;;;;;;;;;167 035 000;246 669 000;241 164 000;237 639 000;;;;;;;;;817 305 000;758 309 000;783 172 000;;;;;;;;;;6,89%;10,30%;9,76%;15,06%;;;;;;;;;98,48%;108,39%;105,20%;167,53%;;;;;;;;;5,23%;5,19%;5,04%;7,89%;;;;;;;;;2,17%;2,25%;2,26%;2,18%;;;;;;;;;9,81%;10,07%;10,07%;9,71%;;;;;;;;
51;СПУРТ (ПАО), АКБ;В состоянии банкротства;049205858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;АКЦЕНТ, ПАО АКБ;В состоянии банкротства;045339827;9 473 000;18 339 000;-4 340 000;;;;;;;;;;0;0;0;;;;;;;;;;50 165 000;50 165 000;0;;;;;;;;;;922 935 000;839 166 000;708 087 000;;;;;;;;;;231 882 000;173 038 000;58 706 000;;;;;;;;;;235 000 000;235 000 000;235 000 000;;;;;;;;;;456 029 000;431 103 000;414 381 000;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;151 387 000;144 232 000;153 149 000;;;;;;;;;;370 031 000;364 294 000;332 398 000;;;;;;;;;;14,45%;14,83%;16,38%;;;;;;;;;;181,40%;173,77%;165,80%;;;;;;;;;;11,66%;13,22%;11,26%;;;;;;;;;;-2,75%;-2,39%;-2,07%;;;;;;;;;;-10,27%;-8,79%;-7,54%;;;;;;;;;
53;УМУТ, ООО РНКО;В состоянии банкротства;048209870;78 000;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;38 799 000;;;;;;;;;;;;38 770 000;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;69 000;;;;;;;;;;;;43 807 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02%;;;;;;;;;;;;0,04%;;;;;;;;;;;
54;СОВЕТСКИЙ, АО БАНК;В состоянии банкротства;044030772;-526 752 000;-19 079 618 000;-18 467 589 000;-18 991 207 000;12 131 728 000;;;;;;;;1 000;1 000;1 000;1 000;1 000;;;;;;;;0;0;0;0;0;;;;;;;;47 084 179 000;47 616 039 000;47 978 735 000;47 831 045 000;47 872 796 000;;;;;;;;16 654 000;14 871 000;10 547 000;10 678 000;13 286 000;;;;;;;;10 791 379 000;10 791 379 000;10 791 379 000;10 791 379 000;10 791 379 000;;;;;;;;36 275 370 000;36 809 304 000;37 175 924 000;37 028 745 000;37 067 533 000;;;;;;;;0;0;0;0;0;;;;;;;;0;0;0;0;0;;;;;;;;20 246 774 000;38 559 408 000;37 615 257 000;37 902 512 000;7 352 924 000;;;;;;;;-22 496 749 000;-41 051 729 000;-40 316 217 000;-40 835 993 000;;;;;;;;;49,42%;92,44%;92,16%;93,40%;96,91%;;;;;;;;114,57%;113,81%;112,47%;111,21%;73,65%;;;;;;;;87,77%;88,39%;88,34%;88,34%;91,41%;;;;;;;;-19,39%;-15,99%;-16,73%;-19,82%;-22,17%;;;;;;;;42,34%;34,70%;33,89%;36,50%;38,19%;;;;;;;
55;КАПИТАЛБАНК (ПАО), АКБ;В состоянии банкротства;046015728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;К2 БАНК (АО);В состоянии банкротства;049133849;-45 036 000;-52 240 000;-264 088 000;-351 642 000;-298 972 000;-299 566 000;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;845 772 000;878 573 000;858 288 000;887 011 000;886 415 000;858 051 000;;;;;;;31 999 000;64 800 000;44 515 000;73 238 000;72 642 000;47 626 000;;;;;;;813 771 000;813 771 000;813 771 000;813 771 000;813 771 000;810 423 000;;;;;;;2 000;2 000;2 000;2 000;2 000;2 000;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;556 861 000;519 166 000;761 281 000;855 234 000;790 919 000;773 500 000;;;;;;;2 044 112 000;2 029 225 000;1 839 871 000;1 752 430 000;1 730 206 000;1 729 673 000;;;;;;;20,48%;21,64%;27,57%;27,74%;20,68%;20,85%;;;;;;;108,63%;106,75%;107,56%;107,77%;110,88%;111,59%;;;;;;;5,58%;7,01%;7,34%;7,49%;7,68%;7,91%;;;;;;;4,05%;4,13%;4,19%;4,29%;3,63%;2,27%;;;;;;;5,70%;5,83%;5,88%;5,98%;5,06%;3,18%;;;;;;
57;ЕВРОКАПИТАЛ-АЛЬЯНС, ООО КБ;В состоянии банкротства;047888750;60 669 000;74 130 000;100 061 000;100 056 000;104 245 000;102 940 000;66 391 000;185 380 000;-56 528 000;67 490 000;207 234 000;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;769 073 000;740 996 000;730 828 000;895 217 000;667 087 000;607 369 000;621 843 000;441 891 000;357 091 000;378 129 000;257 374 000;;337 306 000;315 245 000;239 752 000;410 937 000;298 799 000;268 761 000;311 152 000;297 878 000;227 240 000;244 354 000;157 354 000;;361 031 000;367 107 000;367 107 000;367 107 000;267 107 000;261 031 000;235 205 000;135 205 000;119 961 000;119 961 000;100 012 000;;70 736 000;58 644 000;123 969 000;117 173 000;101 181 000;77 577 000;75 486 000;8 808 000;9 890 000;13 814 000;8 000;;0;0;0;0;0;0;0;0;0;0;0;;15 000 000;0;0;0;0;0;0;0;0;0;0;;593 260 000;621 529 000;602 839 000;617 754 000;627 876 000;624 807 000;669 993 000;418 311 000;708 159 000;605 264 000;531 766 000;;2 136 569 000;2 140 888 000;1 950 179 000;2 216 049 000;2 217 936 000;2 174 028 000;2 089 583 000;2 207 076 000;1 917 941 000;2 054 584 000;2 037 101 000;;12,88%;14,28%;13,40%;14,31%;15,39%;15,60%;16,39%;11,17%;13,23%;12,80%;12,60%;;39,10%;49,71%;56,82%;62,93%;68,74%;57,48%;57,03%;58,25%;58,90%;58,35%;56,81%;;3,94%;5,74%;4,75%;4,62%;5,23%;5,30%;7,82%;5,17%;5,31%;5,38%;5,45%;;5,23%;5,15%;5,17%;5,24%;5,26%;5,13%;4,87%;4,45%;4,02%;3,36%;2,51%;;9,51%;9,26%;9,18%;9,18%;9,10%;8,78%;8,27%;7,52%;6,74%;5,59%;4,14%;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Отчет подготовлен Системой СПАРК. 06.04.2019 15:18:44 МСК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
