Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2015 - 2мес., Чистые активы, RUB;2015 - 3мес., Чистые активы, RUB;2015 - 4мес., Чистые активы, RUB;2015 - 5мес., Чистые активы, RUB;2015 - 6мес., Чистые активы, RUB;2015 - 7мес., Чистые активы, RUB;2015 - 8мес., Чистые активы, RUB;2015 - 9мес., Чистые активы, RUB;2015 - 10мес., Чистые активы, RUB;2015 - 11мес., Чистые активы, RUB;2015 - 12мес., Чистые активы, RUB;2016 - 1мес., Чистые активы, RUB;2015 - 2мес., Счета в Банке России, RUB;2015 - 3мес., Счета в Банке России, RUB;2015 - 4мес., Счета в Банке России, RUB;2015 - 5мес., Счета в Банке России, RUB;2015 - 6мес., Счета в Банке России, RUB;2015 - 7мес., Счета в Банке России, RUB;2015 - 8мес., Счета в Банке России, RUB;2015 - 9мес., Счета в Банке России, RUB;2015 - 10мес., Счета в Банке России, RUB;2015 - 11мес., Счета в Банке России, RUB;2015 - 12мес., Счета в Банке России, RUB;2016 - 1мес., Счета в Банке России, RUB;2015 - 2мес., Коррсчета (НОСТРО), RUB;2015 - 3мес., Коррсчета (НОСТРО), RUB;2015 - 4мес., Коррсчета (НОСТРО), RUB;2015 - 5мес., Коррсчета (НОСТРО), RUB;2015 - 6мес., Коррсчета (НОСТРО), RUB;2015 - 7мес., Коррсчета (НОСТРО), RUB;2015 - 8мес., Коррсчета (НОСТРО), RUB;2015 - 9мес., Коррсчета (НОСТРО), RUB;2015 - 10мес., Коррсчета (НОСТРО), RUB;2015 - 11мес., Коррсчета (НОСТРО), RUB;2015 - 12мес., Коррсчета (НОСТРО), RUB;2016 - 1мес., Коррсчета (НОСТРО), RUB;2015 - 2мес., Ценные бумаги, RUB;2015 - 3мес., Ценные бумаги, RUB;2015 - 4мес., Ценные бумаги, RUB;2015 - 5мес., Ценные бумаги, RUB;2015 - 6мес., Ценные бумаги, RUB;2015 - 7мес., Ценные бумаги, RUB;2015 - 8мес., Ценные бумаги, RUB;2015 - 9мес., Ценные бумаги, RUB;2015 - 10мес., Ценные бумаги, RUB;2015 - 11мес., Ценные бумаги, RUB;2015 - 12мес., Ценные бумаги, RUB;2016 - 1мес., Ценные бумаги, RUB;2015 - 2мес., Кредиты, RUB;2015 - 3мес., Кредиты, RUB;2015 - 4мес., Кредиты, RUB;2015 - 5мес., Кредиты, RUB;2015 - 6мес., Кредиты, RUB;2015 - 7мес., Кредиты, RUB;2015 - 8мес., Кредиты, RUB;2015 - 9мес., Кредиты, RUB;2015 - 10мес., Кредиты, RUB;2015 - 11мес., Кредиты, RUB;2015 - 12мес., Кредиты, RUB;2016 - 1мес., Кредиты, RUB;2015 - 2мес., Кредиты организациям, RUB;2015 - 3мес., Кредиты организациям, RUB;2015 - 4мес., Кредиты организациям, RUB;2015 - 5мес., Кредиты организациям, RUB;2015 - 6мес., Кредиты организациям, RUB;2015 - 7мес., Кредиты организациям, RUB;2015 - 8мес., Кредиты организациям, RUB;2015 - 9мес., Кредиты организациям, RUB;2015 - 10мес., Кредиты организациям, RUB;2015 - 11мес., Кредиты организациям, RUB;2015 - 12мес., Кредиты организациям, RUB;2016 - 1мес., Кредиты организациям, RUB;2015 - 2мес., Кредиты физическим лицам, RUB;2015 - 3мес., Кредиты физическим лицам, RUB;2015 - 4мес., Кредиты физическим лицам, RUB;2015 - 5мес., Кредиты физическим лицам, RUB;2015 - 6мес., Кредиты физическим лицам, RUB;2015 - 7мес., Кредиты физическим лицам, RUB;2015 - 8мес., Кредиты физическим лицам, RUB;2015 - 9мес., Кредиты физическим лицам, RUB;2015 - 10мес., Кредиты физическим лицам, RUB;2015 - 11мес., Кредиты физическим лицам, RUB;2015 - 12мес., Кредиты физическим лицам, RUB;2016 - 1мес., Кредиты физическим лицам, RUB;2015 - 2мес., Кредиты другим банкам (МБК), RUB;2015 - 3мес., Кредиты другим банкам (МБК), RUB;2015 - 4мес., Кредиты другим банкам (МБК), RUB;2015 - 5мес., Кредиты другим банкам (МБК), RUB;2015 - 6мес., Кредиты другим банкам (МБК), RUB;2015 - 7мес., Кредиты другим банкам (МБК), RUB;2015 - 8мес., Кредиты другим банкам (МБК), RUB;2015 - 9мес., Кредиты другим банкам (МБК), RUB;2015 - 10мес., Кредиты другим банкам (МБК), RUB;2015 - 11мес., Кредиты другим банкам (МБК), RUB;2015 - 12мес., Кредиты другим банкам (МБК), RUB;2016 - 1мес., Кредиты другим банкам (МБК), RUB;2015 - 2мес., Основные средства, RUB;2015 - 3мес., Основные средства, RUB;2015 - 4мес., Основные средства, RUB;2015 - 5мес., Основные средства, RUB;2015 - 6мес., Основные средства, RUB;2015 - 7мес., Основные средства, RUB;2015 - 8мес., Основные средства, RUB;2015 - 9мес., Основные средства, RUB;2015 - 10мес., Основные средства, RUB;2015 - 11мес., Основные средства, RUB;2015 - 12мес., Основные средства, RUB;2016 - 1мес., Основные средства, RUB;2015 - 2мес., Учтённые векселя, RUB;2015 - 3мес., Учтённые векселя, RUB;2015 - 4мес., Учтённые векселя, RUB;2015 - 5мес., Учтённые векселя, RUB;2015 - 6мес., Учтённые векселя, RUB;2015 - 7мес., Учтённые векселя, RUB;2015 - 8мес., Учтённые векселя, RUB;2015 - 9мес., Учтённые векселя, RUB;2015 - 10мес., Учтённые векселя, RUB;2015 - 11мес., Учтённые векселя, RUB;2015 - 12мес., Учтённые векселя, RUB;2016 - 1мес., Учтённые векселя, RUB
44;АЛЖАН, ООО КБ;2491;"КОММЕРЧЕСКИЙ БАНК ""АЛЖАН"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";367013, Дагестан респ, г. Махачкала, ул. Юсупова, д. 38;Мурадов Магомед Мурадович;13.09.1993;25,5;;В состоянии банкротства;048209797;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;216 332 130;Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 02.03.2018;460 773 000;473 572 000;417 096 000;481 671 000;392 348 000;399 061 000;494 963 000;445 217 000;425 531 000;437 378 000;596 197 000;560 153 000;181 245 000;192 826 000;149 270 000;231 546 000;130 949 000;140 145 000;234 458 000;196 652 000;171 257 000;185 181 000;359 321 000;326 696 000;732 000;697 000;239 000;703 000;620 000;632 000;1 035 000;1 250 000;650 000;650 000;49 000;49 000;0;0;0;0;0;0;0;0;0;0;0;0;190 768 000;194 283 000;192 279 000;177 288 000;183 688 000;182 304 000;183 152 000;175 034 000;175 808 000;178 148 000;166 072 000;165 788 000;79 000 000;79 000 000;79 000 000;69 000 000;87 000 000;89 000 000;85 500 000;84 500 000;84 050 000;84 050 000;73 600 000;73 600 000;111 768 000;115 283 000;113 279 000;108 288 000;96 688 000;93 304 000;97 652 000;90 534 000;91 758 000;94 098 000;92 472 000;92 188 000;0;0;0;0;0;0;0;0;0;0;0;0;60 030 000;59 966 000;59 888 000;59 836 000;59 751 000;59 660 000;59 612 000;59 484 000;59 401 000;59 318 000;59 283 000;59 197 000;0;0;0;0;0;0;0;0;0;0;0;0
45;РАДИОТЕХБАНК, ПАО НКБ;1166;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НИЖЕГОРОДСКИЙ КОММЕРЧЕСКИЙ БАНК ""РАДИОТЕХБАНК""";603155, Нижегородская обл., г. Нижний Новгород, ул. Максима Горького, д. 262 пом. П4;Корякин Денис Александрович;12.12.1990;28,0;;В состоянии банкротства;042202773;Нижегородская область;Публичные акционерные общества;Частная собственность;404 000 002;Отозвана Генеральная лицензия на осуществление банковских операций от 31.01.2019;2 367 200 000;2 318 885 000;2 282 402 000;2 314 662 000;2 361 327 000;2 407 937 000;2 446 185 000;2 578 462 000;2 712 094 000;3 022 495 000;3 363 579 000;3 295 215 000;275 155 000;261 261 000;242 833 000;263 138 000;309 358 000;283 463 000;372 528 000;275 027 000;242 751 000;290 278 000;138 795 000;105 220 000;11 955 000;10 443 000;12 729 000;11 086 000;12 902 000;10 438 000;9 229 000;11 173 000;10 947 000;9 453 000;10 702 000;11 953 000;166 790 000;175 401 000;177 998 000;176 638 000;161 215 000;239 077 000;200 469 000;300 334 000;258 290 000;146 157 000;290 766 000;289 925 000;1 523 813 000;1 492 665 000;1 457 884 000;1 487 235 000;1 490 283 000;1 475 658 000;1 452 082 000;1 561 970 000;1 803 653 000;2 172 970 000;2 503 269 000;2 476 069 000;764 817 000;744 073 000;728 199 000;690 536 000;688 483 000;720 880 000;721 577 000;761 936 000;980 062 000;1 006 408 000;1 462 404 000;1 371 615 000;662 586 000;638 150 000;625 681 000;608 644 000;594 218 000;576 406 000;560 485 000;545 994 000;533 972 000;577 823 000;568 501 000;602 764 000;919 000;20 877 000;20 776 000;110 795 000;135 833 000;110 885 000;100 997 000;190 994 000;205 966 000;510 994 000;401 093 000;436 128 000;148 070 000;147 241 000;146 987 000;146 560 000;146 397 000;146 480 000;146 455 000;145 830 000;120 610 000;120 768 000;120 756 000;103 365 000;16 221 000;25 789 000;26 045 000;26 310 000;6 407 000;76 479 000;45 492 000;45 896 000;46 314 000;6 498 000;6 517 000;6 535 000
46;АКЦИЯ ОАО, АКБ;927;"АКЦИОНЕРНО-КОММЕРЧЕСКИЙ БАНК ""АКЦИЯ"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";153000, Ивановская обл., г. Иваново, ул. Ташкентская, д. 14;Пастушенко Дмитрий Сергеевич;23.11.1990;28,0;;В состоянии банкротства;042406707;Ивановская область;Публичные акционерные общества;Частная собственность;75 600 000;Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 03.03.2016;922 561 000;950 892 000;942 403 000;961 364 000;962 040 000;964 410 000;947 012 000;939 462 000;939 683 000;941 265 000;949 609 000;923 522 000;107 646 000;130 256 000;112 236 000;111 951 000;120 321 000;76 623 000;54 080 000;59 712 000;42 042 000;21 581 000;20 730 000;42 638 000;8 192 000;4 866 000;15 523 000;23 891 000;20 599 000;2 449 000;1 836 000;2 985 000;2 371 000;31 333 000;38 464 000;5 097 000;0;0;0;0;0;30 419 000;30 852 000;31 272 000;31 705 000;32 124 000;76 944 000;74 387 000;700 414 000;705 321 000;629 173 000;640 749 000;635 297 000;623 942 000;619 877 000;608 205 000;564 237 000;561 891 000;559 046 000;546 564 000;504 737 000;518 663 000;488 108 000;504 528 000;499 403 000;519 581 000;518 915 000;510 698 000;439 628 000;429 280 000;429 241 000;479 476 000;187 662 000;178 908 000;133 495 000;128 817 000;128 655 000;97 287 000;94 053 000;91 447 000;93 714 000;101 881 000;99 240 000;61 688 000;0;0;0;0;0;0;0;0;25 000 000;25 000 000;25 000 000;0;80 787 000;80 590 000;157 055 000;156 867 000;158 676 000;158 853 000;126 796 000;126 617 000;242 208 000;242 049 000;170 308 000;94 870 000;0;0;0;0;0;30 419 000;30 852 000;31 272 000;31 705 000;32 124 000;76 944 000;74 387 000
47;СЕВЕРО-ЗАПАДНЫЙ 1 АЛЬЯНС БАНК АО, АКБ;766;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""СЕВЕРО-ЗАПАДНЫЙ 1 АЛЬЯНС БАНК"" АКЦИОНЕРНОЕ ОБЩЕСТВО";191123, г. Санкт-Петербург, ул. Радищева, д. 39 корп. Д;Корнев Анатолий Анатольевич;26.11.1993;25,0;;В состоянии банкротства;044030807;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;460 000 000;Находится в процессе реорганизации в форме присоединения к другому ЮЛ от 15.11.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 16.02.2017;2 790 450 000;2 707 073 000;2 528 446 000;2 542 613 000;2 457 815 000;2 359 775 000;2 337 947 000;2 298 505 000;2 332 420 000;2 275 608 000;2 095 682 000;1 856 355 000;230 751 000;247 740 000;202 400 000;240 176 000;302 631 000;234 477 000;212 624 000;220 860 000;300 450 000;331 065 000;165 207 000;90 441 000;57 638 000;59 917 000;42 380 000;65 932 000;64 478 000;59 731 000;70 138 000;74 392 000;85 372 000;72 063 000;92 384 000;110 823 000;0;0;0;0;0;0;0;0;0;0;0;0;2 144 405 000;2 057 873 000;1 973 757 000;1 911 045 000;1 723 989 000;1 691 547 000;1 710 411 000;1 664 171 000;1 613 334 000;1 558 261 000;1 545 809 000;1 415 946 000;1 305 115 000;1 243 638 000;1 190 657 000;1 147 741 000;974 642 000;951 544 000;972 975 000;942 134 000;906 646 000;872 221 000;871 852 000;809 717 000;521 907 000;509 268 000;498 697 000;483 304 000;473 285 000;460 574 000;450 492 000;440 419 000;430 752 000;418 348 000;403 243 000;349 490 000;1 838 000;1 754 000;1 551 000;1 589 000;1 666 000;1 770 000;1 994 000;1 987 000;1 931 000;1 987 000;2 186 000;2 255 000;131 431 000;131 249 000;131 062 000;130 884 000;173 705 000;176 050 000;177 975 000;177 797 000;177 624 000;162 317 000;161 531 000;2 594 000;0;0;0;0;0;0;0;0;0;0;0;0
48;ЗЛАТКОМБАНК, АО КБ;568;"АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ЗЛАТКОМБАНК""";119071, г. Москва, проезд Донской 2-Й, д. 10 корп. 2;Алексенцева Галина Александровна;24.10.1990;28,0;;В состоянии банкротства;044525122;Москва;Непубличные акционерные общества;Частная собственность;300 000 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 06.12.2018;1 997 935 000;2 006 504 000;2 019 717 000;2 124 193 000;2 191 234 000;2 026 589 000;2 060 057 000;2 261 145 000;2 198 391 000;2 274 843 000;2 555 883 000;2 301 602 000;167 545 000;106 732 000;39 572 000;66 289 000;283 547 000;80 758 000;88 215 000;83 445 000;45 749 000;72 838 000;150 920 000;35 749 000;192 425 000;109 639 000;242 445 000;266 436 000;215 997 000;362 347 000;339 005 000;324 282 000;264 859 000;243 145 000;213 603 000;144 961 000;215 405 000;80 799 000;173 732 000;125 895 000;49 081 000;19 431 000;19 690 000;19 941 000;49 179 000;122 639 000;320 154 000;247 874 000;1 135 727 000;1 396 449 000;1 301 125 000;1 293 056 000;1 227 351 000;1 173 337 000;1 241 191 000;1 504 381 000;1 486 693 000;1 490 869 000;1 513 222 000;1 447 587 000;860 958 000;837 237 000;834 313 000;715 183 000;762 749 000;768 522 000;795 554 000;731 263 000;755 310 000;746 691 000;735 429 000;693 727 000;221 096 000;226 851 000;247 004 000;243 237 000;241 641 000;240 225 000;239 222 000;238 020 000;252 770 000;246 775 000;225 901 000;244 495 000;41 585 000;321 854 000;209 915 000;325 951 000;215 550 000;158 402 000;201 451 000;531 176 000;475 554 000;495 847 000;550 461 000;508 059 000;75 326 000;75 240 000;74 807 000;141 923 000;141 485 000;141 043 000;141 249 000;140 817 000;140 384 000;139 952 000;139 523 000;71 914 000;215 405 000;80 799 000;173 732 000;125 895 000;49 081 000;19 431 000;19 690 000;19 941 000;49 179 000;122 639 000;320 154 000;247 874 000
49;РУСКОБАНК, АО;138;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РУССКИЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";188640, Ленинградская обл., Всеволожский район, г. Всеволожск, проспект Всеволожский, д. 29;Шубин Герман Александрович;11.04.1991;28,0;;В состоянии банкротства;044106725;Ленинградская область;Непубличные акционерные общества;Совместная собственность субъектов Российской Федерации и иностранная собственность;503 275 080;Отозвана Генеральная лицензия на осуществление банковских операций от 21.06.2016;8 649 005 000;8 590 579 000;8 602 888 000;8 835 881 000;8 841 915 000;8 656 474 000;8 882 729 000;8 818 623 000;8 863 241 000;8 949 213 000;9 001 718 000;9 177 895 000;260 630 000;277 835 000;316 560 000;255 545 000;703 237 000;569 580 000;154 114 000;130 110 000;150 174 000;286 432 000;817 423 000;786 063 000;63 092 000;65 311 000;73 050 000;63 050 000;40 005 000;77 373 000;76 706 000;87 773 000;98 910 000;80 560 000;217 714 000;189 343 000;685 977 000;688 102 000;670 945 000;679 384 000;681 168 000;685 833 000;683 491 000;683 062 000;673 214 000;674 387 000;675 811 000;626 445 000;5 146 335 000;4 975 619 000;5 027 787 000;5 091 572 000;4 728 033 000;4 644 032 000;5 162 042 000;4 466 318 000;4 802 740 000;4 641 538 000;4 590 843 000;4 784 551 000;3 639 003 000;3 476 178 000;3 462 645 000;3 453 947 000;3 299 892 000;3 302 834 000;3 321 296 000;3 039 909 000;2 945 392 000;3 027 193 000;3 033 756 000;2 864 001 000;751 407 000;733 700 000;699 512 000;687 307 000;665 466 000;652 731 000;641 179 000;626 842 000;606 519 000;589 810 000;577 626 000;568 695 000;0;0;100 000 000;350 000 000;150 000 000;0;500 000 000;100 000 000;550 000 000;320 000 000;0;400 000 000;507 479 000;506 599 000;506 459 000;1 195 905 000;1 194 531 000;1 193 606 000;1 039 740 000;1 038 275 000;834 458 000;751 769 000;56 570 000;42 934 000;353 251 000;356 484 000;358 454 000;359 474 000;359 589 000;359 708 000;359 827 000;359 942 000;360 062 000;360 177 000;360 296 000;360 415 000
50;РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК, ООО;469;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ НАЦИОНАЛЬНЫЙ БАНК""";344082, Ростовская обл., г. Ростов-На-Дону, ул. Шаумяна, д. 38 корп. 39;Ткачева Ирина Александровна;11.10.1990;28,5;;В состоянии банкротства;046015835;Ростовская область;Общества с ограниченной ответственностью;Частная собственность;183 500 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 06.06.2018;3 497 159 000;3 368 749 000;3 391 293 000;3 447 915 000;3 529 074 000;3 490 720 000;3 978 361 000;3 714 186 000;3 568 445 000;3 935 977 000;3 812 606 000;3 952 132 000;126 304 000;94 745 000;134 973 000;65 850 000;93 865 000;80 348 000;167 560 000;48 892 000;61 630 000;220 547 000;139 811 000;149 166 000;147 191 000;78 303 000;168 765 000;262 596 000;122 457 000;80 369 000;178 128 000;143 700 000;75 978 000;79 709 000;195 574 000;31 495 000;0;0;0;0;0;0;0;0;0;0;0;0;3 082 467 000;3 081 950 000;2 983 327 000;3 016 992 000;3 197 430 000;3 219 926 000;3 466 717 000;3 420 966 000;3 320 178 000;3 524 742 000;3 353 724 000;3 673 434 000;2 794 010 000;2 798 691 000;2 703 396 000;2 741 531 000;2 916 051 000;2 932 250 000;3 153 359 000;3 033 305 000;3 006 968 000;3 211 509 000;3 028 994 000;3 337 743 000;287 538 000;282 382 000;279 155 000;274 666 000;280 704 000;286 964 000;312 555 000;386 861 000;312 437 000;312 618 000;324 730 000;335 691 000;919 000;877 000;776 000;795 000;675 000;712 000;803 000;800 000;773 000;615 000;0;0;66 859 000;66 728 000;66 594 000;66 457 000;66 325 000;66 192 000;68 058 000;67 927 000;67 740 000;67 557 000;67 370 000;67 184 000;0;0;0;0;0;0;0;0;0;0;0;0
51;СПУРТ (ПАО), АКБ;2207;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""СПУРТ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";420107, Татарстан респ., г. Казань, ул. Спартаковская, д. 2(Торгово-офисный центр «Караван»);Столбов Василий Анатольевич;22.12.1992;26,0;;В состоянии банкротства;049205858;Республика Татарстан;Публичные акционерные общества;Совместная частная и иностранная собственность;1 000 000 000;Отозвана Генеральная лицензия на осуществление банковских операций от 21.07.2017;23 320 522 000;23 585 213 000;21 906 373 000;23 000 955 000;23 525 488 000;23 546 674 000;24 081 596 000;23 911 198 000;22 819 246 000;22 855 516 000;23 855 707 000;23 537 552 000;527 892 000;517 803 000;497 516 000;470 013 000;472 213 000;426 617 000;527 402 000;607 216 000;484 575 000;502 565 000;488 565 000;525 534 000;647 347 000;1 804 838 000;830 854 000;2 001 618 000;2 263 917 000;2 393 407 000;2 693 480 000;1 672 362 000;1 572 544 000;1 609 429 000;1 982 546 000;1 132 166 000;3 745 432 000;3 193 989 000;2 557 496 000;2 626 771 000;2 785 520 000;2 976 385 000;3 046 222 000;3 054 857 000;2 469 440 000;2 398 460 000;2 841 079 000;3 360 918 000;15 888 175 000;15 842 988 000;15 548 470 000;15 673 745 000;15 646 143 000;15 482 169 000;15 462 113 000;15 346 986 000;15 852 780 000;15 779 114 000;15 692 358 000;15 807 568 000;11 715 800 000;11 382 208 000;11 478 053 000;11 699 654 000;11 661 631 000;11 767 204 000;11 904 546 000;11 820 203 000;12 183 163 000;12 309 925 000;12 570 504 000;12 499 240 000;3 403 141 000;3 387 947 000;3 292 703 000;3 205 199 000;3 131 297 000;3 068 326 000;3 028 420 000;2 927 857 000;2 868 440 000;2 778 691 000;2 696 705 000;2 632 034 000;648 534 000;788 767 000;585 158 000;576 486 000;661 048 000;459 495 000;343 239 000;413 118 000;581 953 000;523 120 000;276 441 000;527 586 000;557 997 000;569 229 000;567 927 000;568 639 000;565 454 000;563 881 000;561 064 000;570 289 000;573 920 000;582 550 000;678 051 000;501 561 000;96 180 000;82 342 000;68 263 000;54 006 000;39 528 000;114 925 000;101 915 000;93 709 000;0;0;0;63 357 000
52;АКЦЕНТ, ПАО АКБ;696;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""АКЦЕНТ""";462431, Оренбургская обл., г. Орск, проспект Ленина, д. 75А;Мащев Александр Борисович;10.07.1997;21,5;;В состоянии банкротства;045339827;Оренбургская область;Публичные акционерные общества;Частная собственность;362 000 000;Отозвана Генеральная лицензия на осуществление банковских операций от 18.05.2018;1 951 714 000;2 012 804 000;1 910 248 000;1 846 115 000;1 821 535 000;1 740 968 000;1 892 539 000;1 939 293 000;1 946 312 000;1 870 344 000;2 065 885 000;2 169 699 000;118 912 000;216 940 000;264 082 000;259 573 000;124 839 000;129 777 000;233 542 000;289 717 000;271 565 000;365 427 000;837 684 000;976 555 000;77 099 000;15 092 000;15 909 000;16 564 000;15 796 000;14 894 000;63 818 000;66 081 000;62 509 000;11 373 000;13 844 000;13 733 000;200 374 000;200 894 000;142 492 000;143 728 000;186 972 000;188 250 000;124 438 000;81 593 000;81 933 000;82 262 000;344 000;344 000;1 286 567 000;1 300 678 000;1 248 259 000;1 185 248 000;1 241 770 000;1 169 471 000;1 224 621 000;1 226 627 000;1 220 253 000;1 163 430 000;971 539 000;942 867 000;686 164 000;687 697 000;681 032 000;697 714 000;762 620 000;700 508 000;674 505 000;699 043 000;679 843 000;706 629 000;524 201 000;500 686 000;195 254 000;179 024 000;180 655 000;177 196 000;175 222 000;172 394 000;193 229 000;177 033 000;177 127 000;176 601 000;170 145 000;169 321 000;92 891 000;129 232 000;90 000 000;20 000 000;20 000 000;20 000 000;87 143 000;86 237 000;103 493 000;20 000 000;20 000 000;20 000 000;148 639 000;147 840 000;147 295 000;146 064 000;144 831 000;143 500 000;142 587 000;141 891 000;141 296 000;140 182 000;139 472 000;123 875 000;141 821 000;140 951 000;142 148 000;143 384 000;186 628 000;187 906 000;124 094 000;81 249 000;81 589 000;81 918 000;0;0
53;УМУТ, ООО РНКО;2435;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""УМУТ""";368000, Дагестан респ, г. Хасавюрт, ул. Калинина, д. 4;Мурадов Магомед Мурадович;27.07.1993;25,5;;В состоянии банкротства;048209870;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;1 135 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 29.03.2018;84 763 000;76 303 000;80 592 000;83 528 000;97 402 000;77 748 000;121 363 000;69 416 000;74 841 000;75 359 000;98 626 000;101 621 000;70 608 000;63 867 000;67 461 000;69 954 000;81 151 000;64 317 000;102 622 000;57 725 000;61 612 000;62 740 000;81 601 000;83 906 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294 000;281 000;270 000;257 000;244 000;230 000;372 000;357 000;341 000;326 000;241 000;226 000;0;0;0;0;0;0;0;0;0;0;0;0
54;СОВЕТСКИЙ, АО БАНК;558;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""СОВЕТСКИЙ""";194044, г. Санкт-Петербург, проспект Большой Сампсониевский, д. 4-6 корп. литера А;Ражев Дмитрий Анатольевич;15.12.1998;20,0;;В состоянии банкротства;044030772;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;10 000 001;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 03.07.2018;34 170 742 000;34 317 464 000;35 030 596 000;34 884 215 000;35 203 312 000;34 687 289 000;35 053 463 000;34 813 015 000;35 566 491 000;35 678 328 000;37 094 832 000;37 998 864 000;944 043 000;1 005 414 000;1 235 881 000;1 005 816 000;960 236 000;891 836 000;918 374 000;1 037 587 000;997 922 000;874 708 000;1 355 595 000;955 292 000;533 975 000;713 624 000;445 044 000;290 174 000;394 480 000;566 744 000;753 785 000;457 764 000;966 738 000;409 924 000;333 943 000;373 216 000;1 066 868 000;1 079 377 000;957 406 000;1 008 176 000;936 632 000;411 915 000;3 659 000;3 655 000;3 503 000;3 627 000;4 003 000;4 119 000;19 754 547 000;19 604 834 000;20 883 579 000;21 091 641 000;21 265 602 000;21 359 454 000;21 707 681 000;21 626 503 000;21 964 223 000;22 643 576 000;23 382 511 000;24 501 283 000;6 687 092 000;6 492 588 000;7 244 146 000;7 310 509 000;7 522 342 000;7 929 856 000;8 551 613 000;8 557 732 000;8 644 413 000;8 618 362 000;8 884 417 000;8 971 641 000;8 967 804 000;9 069 890 000;9 261 116 000;9 422 259 000;9 472 057 000;9 003 894 000;8 734 618 000;8 604 155 000;8 366 571 000;8 110 193 000;7 883 830 000;7 694 963 000;0;0;180 000 000;250 000 000;120 000 000;0;0;0;500 000 000;1 600 000 000;2 400 000 000;3 700 000 000;9 052 700 000;9 048 052 000;9 044 136 000;9 038 872 000;9 029 475 000;9 066 047 000;9 036 303 000;9 031 303 000;9 027 249 000;9 022 967 000;9 024 754 000;8 994 648 000;0;0;0;0;0;0;0;0;0;0;0;0
